"2022-08-01 09:23:28 [restartedMain] INFO  c.c.a.AuthorizationApplication - Starting AuthorizationApplication using Java 17.0.3 on HP with PID 14800 (C:\Users\yuvati\Desktop\Portfolio project\Authorization\target\classes started by yuvati in C:\Users\yuvati\Desktop\Portfolio project\Authorization)
""2022-08-01 09:57:10 [http-nio-8081-exec-3] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:10 [http-nio-8081-exec-6] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:11 [http-nio-8081-exec-5] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:11 [http-nio-8081-exec-5] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:11 [http-nio-8081-exec-7] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:11 [http-nio-8081-exec-7] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:11 [http-nio-8081-exec-8] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:11 [http-nio-8081-exec-8] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:47 [http-nio-8081-exec-9] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:47 [http-nio-8081-exec-10] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:47 [http-nio-8081-exec-9] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:47 [http-nio-8081-exec-10] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-1] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-2] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-1] INFO  c.c.a.controller.AuthController - Getting userId by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-2] INFO  c.c.a.controller.AuthController - Getting userId by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-4] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-4] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-3] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-6] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-5] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-7] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-3] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-6] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-7] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-5] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-8] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-8] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-9] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-9] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:53 [http-nio-8081-exec-10] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:53 [http-nio-8081-exec-10] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:59 [http-nio-8081-exec-1] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:59 [http-nio-8081-exec-1] INFO  c.c.a.controller.AuthController - Getting userId by token...
""2022-08-01 09:57:59 [http-nio-8081-exec-2] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:59 [http-nio-8081-exec-4] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:59 [http-nio-8081-exec-6] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:59 [http-nio-8081-exec-3] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 09:57:59 [http-nio-8081-exec-3] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:59 [http-nio-8081-exec-2] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:59 [http-nio-8081-exec-4] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 09:57:59 [http-nio-8081-exec-6] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:10:44 [http-nio-8081-exec-4] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:10:44 [http-nio-8081-exec-3] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:10:44 [http-nio-8081-exec-4] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:10:44 [http-nio-8081-exec-3] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-6] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-7] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-6] INFO  c.c.a.controller.AuthController - Getting userId by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-7] INFO  c.c.a.controller.AuthController - Getting userId by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-5] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-5] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-9] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-10] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-9] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-2] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-1] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-10] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-2] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-8] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-1] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-8] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-4] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-4] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 10:11:18 [http-nio-8081-exec-3] INFO  c.c.a.util.JwtRequestFilter - SecurityContextHolder was null!!!
""2022-08-01 10:11:18 [http-nio-8081-exec-3] INFO  c.c.a.controller.AuthController - Getting username by token...
""2022-08-01 14:31:55 [RMI TCP Connection(318)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
""2022-08-01 14:31:56 [RMI TCP Connection(318)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-08-01 14:31:56 [RMI TCP Connection(318)-127.0.0.1] WARN  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method failed on bean with name 'inMemoryDatabaseShutdownExecutor': org.h2.jdbc.JdbcSQLNonTransientConnectionException: Database is already closed (to disable automatic closing at VM shutdown, add ";DB_CLOSE_ON_EXIT=FALSE" to the db URL) [90121-200]
""2022-08-01 14:31:56 [RMI TCP Connection(318)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-08-01 14:31:56 [RMI TCP Connection(318)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
"
